stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
0:1MUR,,MURAILLONS,,45.8869036,6.0986778,,0,1:MUR,
0:1NAN,,NANFRAY,,45.8920453,6.0873002,,0,1:NAN,
0:1NNT,,NANT,,45.923424,6.1403372,,0,1:NNT,
0:1NTE,,NANTE,,45.9378672,6.0874152,,0,1:NTE,
0:1PAD,,PARADIS,,45.8947896,6.1277735,,0,1:PAD,
0:1PAI,,PAIX,,45.9046051,6.1296733,,0,1:PAI,
0:1PAL,,PALLUDS,,45.9174949,6.0647627,,0,1:PAL,
0:1PAM,,PARMELAN,,45.905063,6.1329911,,0,1:PAM,
0:1PAN,,PANORAMA,,45.8989097,6.110079,,0,1:PAN,
0:1PANO,,PANORAMIC,,45.8427866,6.1418711,,0,1:PANO,
0:1PAP,,PAPETERIES,,45.9080861,6.1031095,,0,1:PAP,
0:1PAR,,PARMELAN,,45.9057324,6.1329001,,0,1:PAM,
0:1PBO,,PRES BOUVAUX,,45.8827163,6.0830744,,0,1:PBO,
0:1PBU,,PRE DU BUISSON,,45.9473325,6.1542841,,0,1:PBU,
0:1PCH,,PRINGY CHAPELLE,,45.9483443,6.116799,,0,1:PCH,
0:1PCY,,PONCHY,,45.9251079,6.1501056,,0,1:PCY,
0:1PDA,,PRE D'AVRIL,,45.9099791,6.1493697,,0,1:PDA,
0:1PDB,,PONT DE BROGNY,,45.9340887,6.1275259,,0,1:PDB,
0:1PDC,,PRE DE CHALLES,,45.92706,6.1650816,,0,1:PDC,
0:1PDJ,,PALAIS DE JUSTICE,,45.9030522,6.1297787,,0,1:PDJ,
0:1PDR,,PLACE DES ROMAINS,,45.9072232,6.1220118,,0,1:PDR,
0:1PDRC,,PAS DU ROC,,45.9690729,6.2989546,,0,1:PDRC,
0:1PDS,,PARC DES SPORTS,,45.914569,6.1187097,,0,1:PDS,
0:1PDT,,PONT DE TASSET,,45.9091236,6.0964936,,0,1:PDT,
0:1PE,,PESSE,,45.9166015,6.1500711,,0,1:PE,
0:1PEC,,PLAINE ECOLE,,45.9124379,6.1312544,,0,1:PEC,
0:1PECO,,PECOEUR,,45.8289501,6.1597369,,0,1:PECO,
0:1PER,,PEROLLIERE,,45.9026104,6.0960759,,0,1:PER,
0:1PES,,PESSET,,45.8647201,6.0899882,,0,1:PES,
0:1PFA,,PRE FAUCON,,45.9312068,6.1653587,,0,1:PFA,
0:1PFI,,PRE FELIN,,45.9247363,6.1659941,,0,1:PFI,
0:1PFO,,PRE FORNET,,45.8830464,6.1085258,,0,1:PFO,
0:1PFT,,PRE FORNET,,45.8810359,6.1075737,,0,1:PFO,
0:1PGA,,PRINGY-GARE,,45.9394215,6.1223907,,0,1:PGA,
0:1PGLA,,PARC DES GLAISINS,,45.9306365,6.1683481,,0,1:PDGLA,
0:1PGR,,PAUL GRIMAULT,,45.9026887,6.1233684,,0,1:PGR,
0:1PGU,,PAUL GUITON,,45.9093653,6.1312347,,0,1:PGU,
0:1PIC,,PIC VERT,,45.9232429,6.1736176,,0,1:PIC,
0:1PIM,,PISCINE MARQUISATS,,45.8969881,6.1313703,,0,1:PIM,
0:1PIO,,PIOU,,45.9271927,6.1295492,,0,1:PIO,
0:1PIR,,PIRON,,45.8445149,6.1500289,,0,1:PIR,
0:1PLA,,PLAFETE,,45.9294523,6.0830433,,0,1:PLA,
0:1PLAN,,LA PLANCHE,,45.9525959,6.1109802,,0,1:PLAN,
0:1PLANF,,PLANFAIT,,45.852567,6.2242858,,0,1:PLANF,
0:1PLB,,PLAGE DE LA BRUNE,,45.8790294,6.1764913,,0,1:PLB,
0:1PLG,,PLAGNES,,45.9375611,6.0778141,,0,1:PLG,
0:1PLO,,PRE LONGE,,45.911208,6.1524868,,0,1:PLO,
0:1PLP,,LE PLANT,,45.8867337,6.1739672,,0,1:PLP,
0:1PLY,,SEYNOD POLYNOME,,45.8847421,6.1042082,,0,1:PLY,
0:1PMA,,PRE MAIRY,,45.9524868,6.1146175,,0,1:PMA,
0:1PMEN,,PONTON MENTHON,,45.8588243,6.1857623,,0,1:PMEN,
0:1PMO,,POISY MOIRY,,45.9136472,6.0527614,,0,1:PMO,
0:1PNA,,PONNAY,,45.8463593,6.2283204,,0,1:PNA,
0:1PND,,PARK NORD,,45.9334728,6.1207877,,0,1:PND,
0:1PNE,,PONT NEUF,,45.8977875,6.11483,,0,1:PNE,
0:1PNO,,PLAINE NOVEL,,45.915339,6.1293277,,0,1:PNO,
0:1POAN,,PONTON ANNECY,,45.8981196,6.1328157,,0,1:POAN,
0:1POC,,POISY COLLEGE,,45.920977,6.0599723,,0,1:POC,
0:1PODUI,,PONTON DUINGT,,45.8287935,6.1941223,,0,1:PODUI,
0:1POI,,POISY,,45.9218776,6.0626565,,0,1:POI,
0:1POL,,SEYNOD POLYNOME,,45.8847353,6.1041304,,0,1:PLY,
0:1POM,,POMMARIES,,45.9109695,6.1448689,,0,1:POM,
0:1POMEN,,PORT MENTHON,,45.8591263,6.1855991,,0,1:POMEN,
0:1PON,,PONCHY,,45.925082,6.1507111,,0,1:PCY,
0:1PONT,,PONTET CC,,45.8451351,6.1513796,,0,1:PONT,
0:1POR,,PORT,,45.8421851,6.1724096,,0,1:POR,
0:1POSE,,PONTON SEVRIER,,45.8607668,6.1444177,,0,1:POSE,
0:1POSJO,,PONTON ST JORIOZ,,45.8406793,6.1766038,,0,1:POSJO,
0:1POTAMO,,PT TALLOIRES MONTMIN,,45.8419015,6.2092331,,0,1:PTAMO,
0:1POVE,,PONTON VEYRIER,,45.8815113,6.1744407,,0,1:POVE,
0:1PP2,,PISCINE-PATINOIRE,,45.92162,6.1221693,,0,1:PPT,
0:1PP8,,PISCINE-PATINOIRE,,45.9216574,6.1221197,,0,1:PPT,
0:1PP9,,PISCINE-PATINOIRE,,45.9216308,6.1224281,,0,1:PPT,
0:1PPA,,PREFECTURE PAQUIER,,45.9019892,6.1307381,,0,1:PPA,
0:1PPC,,PT PORT CHAVOIRES,,45.9058083,6.1586712,,0,1:PPC,
0:1PPL,,PRE PAILLARD,,45.928964,6.1630601,,0,1:PPL,
0:1PPT,,PISCINE-PATINOIRE,,45.9216177,6.1219238,,0,1:PPT,
0:1PRBLU,,P+R BLUFFY,,45.8744958,6.2141111,,0,1:PRBLU,
0:1PRCO,,ST JORIOZ COLLEGE,,45.8353358,6.1637384,,0,1:COLL,
0:1PRE,,LE PRESSOIR,,45.9273752,6.1268605,,0,1:PRE,
0:1PRES,,PRESLES,,45.8630969,6.190524,,0,1:PRES,
0:1PRG,,GRANDE FERME,,45.9551218,6.1102315,,0,1:PRG,
0:1PRIN,,PRINGY,,45.9429394,6.1230543,,0,1:PRIN,
0:1PRL,,PEROLLES,,45.8966701,6.1023763,,0,1:PRL,
0:1PRM,,PRINGY MAIRIE,,45.9466577,6.1217547,,0,1:PRM,
0:1PRN,,PRE ROND,,45.8873366,6.0953728,,0,1:PRN,
0:1PRO,,PROMERY,,45.9542029,6.1118592,,0,1:PRO,
0:1PROV,,PROVENDES,,45.8495118,6.1372506,,0,1:PROV,
0:1PRR,,PRIEURE,,45.9448403,6.1249071,,0,1:PRR,
0:1PSC,,POUSSY CASCADES,,45.9585694,6.2107245,,0,1:PSC,
0:1PSE,,PLACE DU SEMNOZ,,45.8794984,6.097268,,0,1:PSE,
0:1PSF,,PONT SAINT-FRANCOIS,,45.9014402,6.0900984,,0,1:PSF,
0:1PTB,,PETIT BROGNY,,45.9258177,6.132338,,0,1:PTB,
0:1PTH,,PONT DE THE,,45.911804,6.1598671,,0,1:PTH,
0:1PTJE,,PETITE JEANNE,,45.8893834,6.1322933,,0,1:PTJE,
0:1PUIS,,LES PUISOTS,,45.86499,6.1208201,,0,1:PUIS,
0:1PVE,,PRE VERNET,,45.9061996,6.1556341,,0,1:PVE,
0:1QCH,,4 CHEMINS,,45.9063344,6.1140481,,0,1:QCH,
0:1QLF,,QUINTAL LA FRUITIERE,,45.8407313,6.0840285,,0,1:QLF,
0:1RAM,,RAMPIGNON,,45.9209919,6.1645392,,0,1:RAM,
0:1RBLA,,ROCHERS BLANCS,,45.7992206,6.1074388,,0,1:RBLA,
0:1RBU,,RIOZ BUSSON,,45.8624739,6.088753,,0,1:RBU,
0:1RDL,,RELAIS DES LANCHES,,45.8610218,6.0443146,,0,1:RDL,
0:1RDM,,ROUTE DE MONOD,,45.9201218,6.064599,,0,1:RDM,
0:1RDS,,RUE DE SEYSSEL,,45.9057103,6.1180533,,0,1:RDS,
0:1RDV,,ROUTE DE VERGLOZ,,45.8668781,6.0944435,,0,1:RDV,
0:1REG,,REGAINS,,45.8834371,6.1057864,,0,1:REG,
0:1REGI,,REGINA,,45.8804964,6.1417496,,0,1:REGI,
0:1REN,,RENOIR,,45.9043363,6.0975541,,0,1:REN,
0:1REP,,LE REPOSOIR,,45.9881322,6.1548651,,0,1:REP,
0:1REPAG,,PONT DE MONNETIER,,45.8258022,6.1511262,,0,1:REPAG,
0:1RIA,,RIANT PORT,,45.8593413,6.1418857,,0,1:RIA,
0:1ROC,,ROCADE,,45.9114025,6.1211125,,0,1:ROC,
0:1ROS,,ROSEAUX,,45.9399285,6.0765902,,0,1:ROS,
0:1ROV,,ROVAGNY,,45.8295612,6.2380378,,0,1:ROV,
0:1RUN,,RESTAU U,,45.9189947,6.1573227,,0,1:RUN,
0:1SAC,,SACCONGES,,45.8747271,6.1023412,,0,1:SAC,
0:1SAL,,SALOMONS,,45.9091296,6.1390835,,0,1:SAL,
0:1SBA,,SYMPHORINE BARATTE,,45.9434426,6.1470467,,0,1:SBA,
0:1SBM,,ST BERNARD DE MENTH.,,45.9046822,6.1350219,,0,1:SBM,
0:1SCH,,CHAVANOD STADE,,45.8817563,6.0527113,,0,1:CSA,
0:1SCL,,SOUS CLINIQUE,,45.9483531,6.1516166,,0,1:SCL,
0:1SCT,,CHAVANOD STADE,,45.8817663,6.0526731,,0,1:CSA,
0:1SEVMAI,,MAIRIE SEVRIER,,45.8639018,6.1402494,,0,1:SEVMAI,
0:1SEVT,,SEVRIER TERM,,45.8637926,6.1412622,,0,1:SEVT,
0:1SEX,,SAINT EXUPERY,,45.892203,6.0917486,,0,1:SEX,
0:1SFR,,SAINT FRANCOIS,,45.8938491,6.1275653,,0,1:SFR,
0:1SHO,,SEYNOD BOIS GENTIL,,45.8915903,6.1068654,,0,1:SHO,
0:1SIB,,SIBRA,,45.8880194,6.1193754,,0,1:SIB,
0:1SICOL,,SILLINGY COLLEGE,,45.9504611,6.0367998,,0,1:SICOL,
0:1SJE,,SAINT JEAN,,45.8871579,6.1005762,,0,1:SJE,
0:1SLP,,SUR LES PLANS,,45.9207632,6.0897104,,0,1:SLP,
0:1SMI,,ST-MICHEL,,45.89063,6.1220913,,0,1:SMI,
0:1SNE,,SEYNOD NEIGEOS,,45.8792488,6.0862996,,0,1:SNE,
0:1SOR,,SORBIERS,,45.9189251,6.0545387,,0,1:SOR,
0:1SPA,,SAINT PAUL,,45.9446423,6.0864904,,0,1:SPA,
0:1SPE,,SEYNOD PERIAZ,,45.8745496,6.084798,,0,1:SPE,
0:1SPER,,SUR PERROIX,,45.8498659,6.2159772,,0,1:SPER,
0:1SPIS,,SEYNOD PISCINE,,45.8857887,6.0962795,,0,1:SPIS,
0:1SPO,,SALLE POLYVALENTE,,45.9397677,6.141786,,0,1:SPO,
0:1STA,,STADE,,45.9400336,6.1442167,,0,1:STA,
0:1STAMEN,,STADE MENTHON,,45.8611256,6.1971303,,0,1:STAMEN,
0:1STECH,,MAIRIE ST EUSTACHE,,45.7957775,6.1490645,,0,1:STECH,
0:1STGECO,,ST GERMAIN ECOLE,,45.8378291,6.2300518,,0,1:STGECO,
0:1STGEGL,,ST GERMAIN EGLISE,,45.8419672,6.2221188,,0,1:STGEGL,
0:1SUP,,SUPER PANORAMA,,45.8874215,6.1338207,,0,1:SUP,
0:1SVE,,SOUS VERNOD,,45.9212779,6.0800936,,0,1:SVE,
0:1SVY,,SEYNOD VIEUGY,,45.8595157,6.0891678,,0,1:SVY,
0:1TAI,,TAILLEE,,45.8935521,6.1092604,,0,1:TAI,
0:1TELE,,TELEPHERIQUE,,45.8867869,6.1743187,,0,1:TELE,
0:1TER,,LES TERRASSES,,45.911141,6.1080325,,0,1:TER,
0:1TET,,TETS,,45.9067347,6.1152196,,0,1:TET,
0:1TFO,,TROIS FONTAINES,,45.8899391,6.1141412,,0,1:TFO,
0:1TGRA,,TERRE GRASSE,,45.9618294,6.1029089,,0,1:TRGA,
0:1TIL,,TILLEULS,,45.9211903,6.1451555,,0,1:TIL,
0:1TILL,,TILLIER,,45.8931377,6.1327519,,0,1:TILL,
0:1TIV,,TIVILLONS,,45.9717831,6.1500504,,0,1:TIV,
0:1TLR,,ZI NORD,,45.9436758,6.1282384,,0,1:TLR,
0:1TLV,,LOVERCHY VILLAGE,,45.8868023,6.1118734,,0,1:LVI,
0:1TOU,,TOUR,,45.9394134,6.1033637,,0,1:TOU,
0:1TRB,,TREMBLAY,,45.9459,6.1063905,,0,1:TRB,
0:1TRE,,TRESUM,,45.8960287,6.1305414,,0,1:TRE,
0:1TSS,,MARCHE,,45.8885002,6.1002645,,0,1:MAH,
0:1TTF,,TROIS FONTAINES,,45.8895897,6.1143925,,0,1:TFO,
0:1TU,,TUILERIES,,45.8306247,6.1793768,,0,1:TUILE,
0:1TUI,,TUILERIE,,45.9346758,6.0838265,,0,1:TUI,
0:1TUIL,,TUILIERE,,45.9587448,6.1072705,,0,1:TUIL,
0:1TUILE,,TUILERIES,,45.8307843,6.1785093,,0,1:TUILE,
0:1USI,,USILLON - CENTRE,,45.9841489,6.2801167,,0,1:USI,
0:1VAU,,VAUGELAS,,45.9013915,6.1253085,,0,1:VAU,
0:1VDF,,VALLON DU FIER,,45.9294572,6.1154201,,0,1:VDF,
0:1VER,,VERNOD,,45.9195868,6.0756735,,0,1:VER,
0:1VERG,,LES VERGERS,,45.8506289,6.1479536,,0,1:VERG,
0:1VERN,,VERNOG,,45.9689121,6.1638053,,0,1:VERN,
0:1VGI,,VIEUGY,,45.864226,6.0866326,,0,1:VGI,
0:1VGY,,VIEUGY,,45.8632523,6.0869779,,0,1:VGI,
0:1VIE,,VIERAN,,45.942492,6.108743,,0,1:VIE,
0:1VIG,,VIGNIERES,,45.9152437,6.1473724,,0,1:VIG,
0:1VIL,,LE VILLARD,,45.8275521,6.1674946,,0,1:VIL,
0:1VIU,,VIEUGY EGLISE,,45.862499,6.0835434,,0,1:VIU,
0:1VLA,,VILLARD,,45.8071279,6.2621732,,0,1:VLA,
0:1VME,,VIEUX MEYTHET,,45.9200503,6.0963331,,0,1:VME,
0:1VML,,VIEUX MOULINS,,45.8864544,6.1169769,,0,1:VML,
0:1VOV,,VOVRAY,,45.881859,6.1146654,,0,1:VOV,
0:1VRB,,VERBOUX,,45.9147351,6.1517203,,0,1:VRB,
0:1VRS,,VERNES,,45.9407485,6.1275296,,0,1:VRS,
0:1VSE,,VAL SEMNOZ,,45.8766154,6.089339,,0,1:VSE,
0:1VUL,,VULPILLIERE,,45.8953697,6.0896418,,0,1:VUL,
0:1VVE,,VAL VERT,,45.8907762,6.112214,,0,1:VVE,
0:1YMA,,SALLE Y. MARTINET,,45.9086796,6.1182214,,0,1:YMA,
0:1ZAC,,ZAC PRES VIGNOBLES,,45.8451386,6.1489942,,0,1:ZAC,
0:1ZAPV,,ZA PONT DE VILLAZ,,45.9541813,6.1691347,,0,1:ZAPV,
0:1ZIC,,ZI CESARDES,,45.8886855,6.0763364,,0,1:ZIC,
0:1ZID,,ZI NORD,,45.9442351,6.1282185,,0,1:ZID,
0:1ZIR,,ZI ROMAINS,,45.9003261,6.085686,,0,1:ZIR,
0:1ZIS,,ZI SUD,,45.9380837,6.1248207,,0,1:ZIS,
0:1ZRN,,PONT DE LA SALLE,,45.9053135,6.0931297,,0,1:ZRN,
0:2ABD,,ALERY B. DE FRANCE,,45.8991291,6.1184683,,0,1:ABF,
0:2ABH,,ANTOINE BERTHOD,,45.9118946,6.0953454,,0,1:ABE,
0:2AEC,,ARC-EN-CIEL,,45.9248533,6.1482444,,0,1:AEC,
0:2AER,,AEROPORT,,45.930331,6.1079015,,0,1:AER,
0:2AJO,,AJONCS,,45.8897378,6.0820347,,0,1:AJO,
0:2ALB,,ALBIGNY,,45.9067753,6.1462948,,0,1:ALB,
0:2ALE,,AIME LEVET,,45.9084566,6.1174858,,0,1:ALE,
0:2ALLU,,ALLUEGES,,45.9096079,6.1175639,,0,1:ALLU,
0:2ALP,,ALPINS,,45.910022,6.1237842,,0,1:ALP,
0:2ALT,,ALTAIS,,45.892852,6.0782081,,0,1:ALT,
0:2AN,,ANGON,,45.8260573,6.2222209,,0,1:AN,
0:2ANE,,ANEMONES,,45.9181155,6.1286461,,0,1:ANE,
0:2ANG,,ANGOULEME,,45.8826103,6.0948622,,0,1:ANG,
0:2ANN,,ANNAPURNA,,45.916154,6.1334153,,0,1:ANN,
0:2ARA,,ARAVIS,,45.9149643,6.1340707,,0,1:ARA,
0:2ARC,,ARCALOD,,45.9169759,6.1362768,,0,1:ARC,
0:2ARZ,,ARCAL'OZ,,45.8788298,6.0960176,,0,1:ARZ,
0:2ASS,,ORME,,45.8919825,6.1109528,,0,1:ASS,
0:2ATH,,ANDRE THEURIET,,45.9056262,6.136728,,0,1:ATH,
0:2ATN,,ALTAIS NORD,,45.8986631,6.0819014,,0,1:ATN,
0:2AUB,,AUBERGE DE JEUNESSE,,45.890881,6.1341852,,0,1:AUB,
0:2AVI,,ALTA-VIERAN,,45.9166789,6.1045877,,0,1:AVI,
0:2BAL,,BALMETTES,,45.8940984,6.1231138,,0,1:BAL,
0:2BAR,,BARRAL,,45.8928855,6.1108876,,0,1:BAR,
0:2BAZ,,BARALLAZ,,45.9131789,6.1580739,,0,1:BAZ,
0:2BCH,,BLANC-CHAT,,45.9355714,6.1100314,,0,1:BCH,
0:2BCI,,BASE CIVILE,,45.9267667,6.104459,,0,1:BCI,
0:2BEA,,BEAUREGARD,,45.9025157,6.1077396,,0,1:BEA,
0:2BEC,,BRASSILLY ECOLE,,45.9121439,6.0782919,,0,1:BEC,
0:2BEG,,BALMONT EGLISE,,45.8318502,6.060018,,0,1:BEG,
0:2BEL,,BELLEVUE,,45.9219209,6.1683762,,0,1:BEL,
0:2BER,,BERGERONETTE,,45.9224305,6.1717371,,0,1:BER,
0:2BGE,,BOIS GENTIL,,45.8904879,6.106971,,0,1:BGE,
0:2BIC,,PARC AUX BICHES,,45.885151,6.1312011,,0,1:BIC,
0:2BLR,,BEL AIR,,45.9141062,6.1237188,,0,1:BLR,
0:2BOA,,BOUVARDE,,45.9350262,6.1177243,,0,1:BOA,
0:2BON,,BONLIEU,,45.9025808,6.1272735,,0,1:BON,
0:2BOS,,BOSSONS,,45.9242458,6.1412493,,0,1:BOS,
0:2BOU,,BOUVERIE,,45.8845642,6.1181991,,0,1:BOU,
0:2BOV,,BOUVIERES,,45.9270962,6.1666851,,0,1:BOV,
0:2BRA,,BRASSILLY,,45.9066212,6.0749239,,0,1:BRA,
0:2BRN,,BRANCHY,,45.8806519,6.0738365,,0,1:BRN,
0:2BROU,,LE BROUILLET,,45.8476649,6.1463014,,0,1:BROU,
0:2BSC,,BOSCHETTI,,45.8956654,6.1218474,,0,1:BSC,
0:2BUI,,BUISSON,,45.9144358,6.1449893,,0,1:BUI,
0:2CAG,,CLINIQUE ARGONAY,,45.9490181,6.1503885,,0,1:CAG,
0:2CAJ,,CAPITAINE ANJOT,,45.8951512,6.0986124,,0,1:CAJ,
0:2CAM,,CAMARINES,,45.894062,6.1057915,,0,1:CAM,
0:2CAMP,,CAMPING LE BELVEDERE,,45.8902109,6.1326759,,0,1:CAMP,
0:2CAN,,EPAGNY CANAL,,45.9363948,6.0806034,,0,1:CAN,
0:2CAP,,CAPUCINS,,45.9053677,6.1203447,,0,1:CAP,
0:2CAR,,CARILLONS,,45.89367,6.1033302,,0,1:CAR,
0:2CART,,LES CARTS,,45.9503598,6.11004,,0,1:CART,
0:2CAS,,CAMPUS,,45.9191613,6.15781,,0,1:CAS,
0:2CASC,,CASCADE,,45.8383264,6.2262127,,0,1:CASC,
0:2CBA,,CROIX-BATAILLEUR,,45.9247847,6.1458514,,0,1:CBA,
0:2CBL,,CHEZ BLOT,,45.8595366,6.0791601,,0,1:CBL,
0:2CBT,,C.E.S. BARATTES,,45.9126074,6.1549812,,0,1:CBT,
0:2CCH,,CHEZ CHAMOUX,,45.8819559,6.0619867,,0,1:CCH,
0:2CCR,,CHANTEBISE,,45.9171104,6.0878399,,0,1:CCR,
0:2CDB,,COSTA DE BEAUREGARD,,45.8780707,6.094117,,0,1:CDB,
0:2CDI,,CHEZ DIANNAY,,46.0016741,6.1695048,,0,1:CDI,
0:2CDLC,,CHEMIN DE LA CROIX,,45.8886319,6.078966,,0,1:CDLC,
0:2CDP,,COLLEGE DU PARMELAN,,46.0056281,6.1766647,,0,1:CDP,
0:2CEP,,CEP,,45.8906426,6.1013401,,0,1:CEP,
0:2CES,,CESIERE,,45.8820411,6.1188435,,0,1:CES,
0:2CESS,,CESSENAZ,,45.8414682,6.1487589,,0,1:CESS,
0:2CFE,,CRET DE FEUILLET,,45.9466273,6.0465033,,0,1:CFE,
0:2CFL,,CHEF LIEU MENTHON,,45.859785,6.1960981,,0,1:CFL,
0:2CGL,,CIMETIERE GLAISINS,,45.9262186,6.1509956,,0,1:CGL,
0:2CHA,,CHARBY,,45.9214694,6.1535777,,0,1:CHA,
0:2CHAMAU,,EGL. CH. ST MAURICE,,45.7787848,6.1502077,,0,1:CHAMAU,
0:2CHAMEN,,CHATEAU MENTHON,,45.8661355,6.2079733,,0,1:CHAMEN,
0:2CHAP,,LES CHAPELLES,,45.837977,6.1582426,,0,1:CHAP,
0:2CHARV,,CHARVONNEX,,45.9779216,6.1577697,,0,1:CHARV,
0:2CHAT,,LES CHATAIGNIERS,,45.8287002,6.1519105,,0,1:CHAT,
0:2CHAV,,CHAVOIRES,,45.8953493,6.1665773,,0,1:CHAV,
0:2CHD,,CHAVANOD,,45.8898795,6.0398692,,0,1:CHD,
0:2CHDA,,CHEZ DAVIET,,45.829168,6.1875692,,0,1:CHDA,
0:2CHE,,CHEVESNES,,45.9045682,6.108475,,0,1:CHE,
0:2CHF,,CHAMP FARCON,,45.9402691,6.130525,,0,1:CHF,
0:2CHGA,,CHEZ GARDET,,45.8273367,6.1555581,,0,1:CHGA,
0:2CHL,,CHAPELLE,,45.9035231,6.1038722,,0,1:CHL,
0:2CHM,,MAIRIE - ISETA - ECA,,45.8848697,6.0522127,,0,1:CHM,
0:2CHMA,,CHAVANOD MAIRIE,,45.8834277,6.0558877,,0,1:CHMA,
0:2CHN,,CHENONCEAU,,45.9170814,6.0954948,,0,1:CHN,
0:2CHO,,CHORUS,,45.9076694,6.1064683,,0,1:CHO,
0:2CHP,,CHAPELAINES,,45.9201172,6.1474443,,0,1:CHP,
0:2CHPL,,CHAMPLANCHE,,45.9382327,6.0964643,,0,1:CHPL,
0:2CHRU,,CHEZ RUFFIER,,45.8243273,6.1847373,,0,1:CHRU,
0:2CHS,,CHASSEURS,,45.9065342,6.1607525,,0,1:CHS,
0:2CHT,,CHATELARD,,45.8374124,6.0685779,,0,1:CHT,
0:2CHV,,FRUITIERE,,45.8843091,6.0629433,,0,1:CHV,
0:2CHVE,,CHEF LIEU VEYRIER,,45.8837588,6.1775253,,0,1:CHVE,
0:2CHX,,CHAUX,,45.8409698,6.0596137,,0,1:CHX,
0:2CLI,,CHEF LIEU,,45.9439597,6.1225318,,0,1:CLI,
0:2CLT,,CHEZ LEVET,,45.9472752,6.0953451,,0,1:CLT,
0:2CMB,,COLLINE MONT-BLANC,,45.9157092,6.1374313,,0,1:CMB,
0:2CNT,,CONTAMINES,,45.9126838,6.1418811,,0,1:CNT,
0:2COB,,CORBIER,,45.8801444,6.055667,,0,1:COB,
0:2COFF,,CHEZ COFFY,,45.8673125,6.2100027,,0,1:COFF,
0:2COL,,COLOMBIERE,,45.9257922,6.1238134,,0,1:COL,
0:2COLFO,,COL DE LA FORCLAZ,,45.8084756,6.2448164,,0,1:COLFO,
0:2COLL,,ST JORIOZ COLLEGE,,45.8349522,6.1619888,,0,1:COLL,
0:2COM,,COMBES,,45.8872109,6.0920621,,0,1:COM,
0:2COR,,CORDELIERS,,45.8855622,6.1015833,,0,1:COR,
0:2COU,,COULOUTTE,,45.9190923,6.0703262,,0,1:COU,
0:2CPI,,CHEMIN DU PIEU,,45.8495041,6.084532,,0,1:CPI,
0:2CPO,,CHAMP PONTAY,,45.9483968,6.0991417,,0,1:CPO,
0:2CRBL,,CROIX BLANCHE,,45.7970675,6.151921,,0,1:CRBL,
0:2CRE,,CARRES,,45.912494,6.1435228,,0,1:CRE,
0:2CRFI,,CROIX DE FILLY,,45.8280954,6.1693306,,0,1:CRFI,
0:2CRGU,,CROIX GUERRES,,45.8754292,6.1820899,,0,1:CRGU,
0:2CRHE,,CROIX D'HERE,,45.8241704,6.1966648,,0,1:CRHE,
0:2CRI,,COURIER,,45.9041352,6.1245089,,0,1:CRI,
0:2CRL,,RULLAND,,45.9155036,6.1155348,,0,1:CRL,
0:2CRO,,CROIX-ROUGE,,45.8944903,6.1187091,,0,1:CRO,
0:2CROZ,,CROZETTE,,45.8782846,6.1808613,,0,1:CROZ,
0:2CRR,,VIRE MOULIN,,45.9290644,6.1211707,,0,1:CRR,
0:2CRT,,CREUSETTES,,45.9175336,6.0842226,,0,1:CRS,
0:2CRU,,RULLAND,,45.915848,6.1164452,,0,1:CRL,
0:2CRV,,CREVION,,45.866931,6.0423964,,0,1:CRV,
0:2CSP,,COMPLEXE SPORTIF,,45.8854676,6.0885835,,0,1:CSP,
0:2CUL,,CULAZ,,45.871615,6.0994956,,0,1:CUL,
0:2CVE,,LES CONVERS,,45.9451554,6.1434628,,0,1:CVE,
0:2CVH,,MEYTHET H. DE VILLE,,45.9159098,6.0922012,,0,1:CVH,
0:2CVI,,CHATEAU-VIEUX,,45.8713175,6.085675,,0,1:CVI,
0:2CYG,,CYGNES,,45.9088803,6.1454597,,0,1:CYG,
0:2CYN,,CYGNES,,45.9089048,6.1458742,,0,1:CYG,
0:2DON,,DONZIERE,,45.8899655,6.1033539,,0,1:DON,
0:2DOU,,DOUCY,,45.9822617,6.1572561,,0,1:DOU,
0:2DUI,,DUINGT PLAGE,,45.8274361,6.1968669,,0,1:DUI,
0:2ECH,,ECHARVINES,,45.853127,6.2046113,,0,1:ECH,
0:2ECL,,ECOLES,,45.8391019,6.2170387,,0,1:ECL,
0:2ECO,,ECOLE,,45.9384738,6.1044345,,0,1:ECO,
0:2ECU,,ECUREUILS,,45.9073562,6.1519695,,0,1:ECU,
0:2EDB,,EGLISE DES BRESSIS,,45.8925505,6.1014345,,0,1:EDB,
0:2EDF,,EGLISE DES FINS,,45.9112569,6.1237767,,0,1:EDF,
0:2EGLSV,,EGLISE SEVRIER,,45.8636613,6.1417707,,0,1:EGLSV,
0:2EGSTJO,,EGLISE ST JORIOZ,,45.8321475,6.1617378,,0,1:EGSTJO,
0:2EME,,EMELIE,,45.8875594,6.0647112,,0,1:EME,
0:2EMT,,EPAGNY METZ-TESSY,,45.9351202,6.0853755,,0,1:EMT,
0:2ENTR,,ENTREDOZON,,45.8116173,6.1443366,,0,1:ENTR,
0:2EP2,,ENTREE PARC,,45.9226031,6.1658973,,0,1:EPA,
0:2EPA,,ENTREE PARC,,45.9231981,6.1652471,,0,1:EPA,
0:2EPAG,,EPAGNY,,45.8324461,6.1507321,,0,1:EPAG,
0:2EPI,,EPINETTES,,45.9159616,6.0538192,,0,1:EPI,
